"id","sector","interaction_date","interaction_subject","theme","company_id","investment_project_id","communication_channel","company_export_id","created_on","interaction_link","interaction_kind","modified_on","net_company_receipt","interaction_notes","service_delivery_status","service_delivery","policy_feedback_notes","policy_areas","policy_issue_types","were_countries_discussed","related_trade_agreement_names","export_barrier_type_names","export_barrier_notes","dbt_initiative","export_challenge_type","interaction_type"
"9c1f9fad-9428-4d73-a7b4-08a879713133","Consumer and retail : Leisure and tourism","2024-02-26","Site visit planning","export","216f51f1-598d-49fc-9220-1e0e43bb953e","","","","2025-12-02T14:44:15.024116","http://somedomain.com/9c1f9fad-9428-4d73-a7b4-08a879713133","interaction","2026-02-05T14:44:15.024116","0.0","Interest air season wonder wear alone. Kind successful no suffer.
Religious upon smile free. Decide describe hour many piece necessary base. So address almost factor.","Offered","Account management : General","Concern wish particularly follow southern subject. Black check recognize successful. Join know only. Point national front couple.","['']","['']","true","['']","","","","","Contact - inbound"
"efc9a01d-c14f-450f-b5fd-320b36f5f29b","Agriculture, horticulture, fisheries and pets","2026-04-24","Export support briefing","investment","67455f59-5e5c-4dbd-b4df-a4e8175b25ea","","Email/Website","","2024-03-08T14:44:15.024230","http://somedomain.com/efc9a01d-c14f-450f-b5fd-320b36f5f29b","service_delivery","2026-02-05T14:44:15.024230","100","Tough human last painting. Fund effort quite Mrs. Ability single research size.
Happy type also family continue race. Agree similar present expert clear explain. Dog involve ready major.","","Trade - Enquiry","Former response couple take produce. His military food company enough marriage.","['']","['']","false","['']","","","","","Contact - inbound"
"cda54bf6-a59a-4c7b-ae04-df664d443af4","Sports economy : Sports infrastructure","2025-12-01","Site visit planning","export","255b5745-f85d-440f-a623-7e8a0b6faf39","","Telephone","","2025-10-23T14:44:15.024341","http://somedomain.com/cda54bf6-a59a-4c7b-ae04-df664d443af4","interaction","2026-02-05T14:44:15.024341","","Leader hot newspaper partner fine laugh moment join. Agent then know admit.
Next participant big message. Catch possible change season impact door manager. Pay room vote stage.","Completed","Onward Referral","Including direction consumer water. Office approach as serious product. Soon measure right focus. Six whose raise real direction class.
Eye reason amount middle. Color easy college teach watch.","['']","['']","true","['']","","","","","Contact - inbound"
"800add72-1976-49d0-ba76-dfa8ccbc740b","Pharmaceuticals and biotechnology","2025-01-24","Export support briefing","investment","094d02f0-b671-4745-bdc9-72c7eef973df","","Face to Face","","2025-07-18T14:44:15.024454","http://somedomain.com/800add72-1976-49d0-ba76-dfa8ccbc740b","interaction","2026-02-05T14:44:15.024454","","Early spend thought ten choice. Since parent trade explain maintain hope. Such life mean author year.
Fear suffer above truth. Light present decade property adult her.","","Trade - Enquiry","Simply either couple bed point would. West daughter must teach no population may. Audience form eight some. Cost unit paper media anyone.","['']","['']","","['']","","","","","Advice"
"d98b1b55-033e-4129-830b-31544fc83ee6","Healthcare services","2025-12-30","Stakeholder alignment meeting","export","3910fc66-bfe8-4ed4-a271-f7f55470f33b","","","","2024-12-18T14:44:15.024566","http://somedomain.com/d98b1b55-033e-4129-830b-31544fc83ee6","interaction","2026-02-05T14:44:15.024566","","Better budget learn phone most use drug food. Unit senior west chance subject smile.
Current night apply she. Respond wife support face. Carry listen arm single staff our.","","Trade - Enquiry","Lead low well season could down father.
South carry change example exactly important indeed. Rest skill interview peace. Center fly a interest natural air air.","['']","['']","","['Comprehensive Something or other']","","","","",""
"fd466543-ea66-49cb-a6f9-244e99add9cd","Education and training : Educational technology","2024-03-27","Stakeholder alignment meeting","export","cd4e4e79-a06b-4607-9183-067b819a7493","","","","2025-02-24T14:44:15.024679","http://somedomain.com/fd466543-ea66-49cb-a6f9-244e99add9cd","interaction","2026-02-05T14:44:15.024679","","Knowledge hundred whole space however choice agree. Customer over fish stage them parent. Option machine society day seem boy.","","Export win","Quality safe another consider information ten. Know experience image respond adult half. Tend stock decade movie.
Bed economic page phone concern parent pretty. This meet shake here environment lose.","['']","['']","false","['']","","","","","Contact - inbound"
"03b84017-ac53-4ccf-abed-3dd12afc9c29","Technology and smart cities : Software : Software as a service","2026-11-12","Intro call and next steps","export","71fa21fb-86e8-402e-9cc2-120b33ad308f","","","","2025-06-03T14:44:15.024765","http://somedomain.com/03b84017-ac53-4ccf-abed-3dd12afc9c29","interaction","2026-02-05T14:44:15.024765","","Down produce foreign wrong population through keep. Fall kitchen marriage course around determine word. Day treat type record.","","Events : UK based","Fish tough may better.
Model lot contain high. Through upon the. So drop again total upon project cold.
Test apply certainly affect make recent herself. Strong best time place recently condition.","['']","['']","","['']","","","","","Referral"
"5de05a75-a876-4a5b-97eb-4e06f58ffd53","Education and training : Educational technology","2024-03-07","Follow-up on proposal","other","cd4e4e79-a06b-4607-9183-067b819a7493","","Email/Website","0536a046-a855-457d-986a-bcafc90375e4","2024-11-08T14:44:15.024878","http://somedomain.com/5de05a75-a876-4a5b-97eb-4e06f58ffd53","service_delivery","2026-02-05T14:44:15.024878","","Situation development care pass again. Miss agent man feel. Approach stop read require option recently.
Box bag he else media number defense.
Owner then page detail. Billion number great.","","Trade - Enquiry","Receive too kitchen almost pretty spring let. Together again today red agree. Score election teach.
Condition fight think push rather. Action certain and brother ready two might.","['']","['']","true","['Comprehensive Something or other']","","","","","Advice"
"2bfac7b2-d1e4-460f-aeec-d871f774f4b2","Technology and smart cities","2026-07-31","Due diligence questions","export","1935fe20-1de8-4ac5-8c7a-d9ae5be7b019","","Face to Face","","2024-03-14T14:44:15.024995","http://somedomain.com/2bfac7b2-d1e4-460f-aeec-d871f774f4b2","interaction","2026-02-05T14:44:15.024995","","According follow specific how. Kind key economy though economy. Wish north you rise buy general.
Meet the television want draw.","","DBT export service or funding : Significant assistance","Wait generation change sense. Everyone specific all food low sit. Once strong administration until.
Arrive professor sense against interest allow. Eat economy require admit.","['']","['']","false","['']","","","","","Contact - inbound"
"90203226-11a8-47eb-8485-99cc8d8551ec","Advanced engineering : Metals, minerals and materials","2025-06-15","Quarterly check-in","other","5def82ad-0820-4c51-ac83-e276f825a31d","","Video/Teleconf.","","2025-05-28T14:44:15.025095","http://somedomain.com/90203226-11a8-47eb-8485-99cc8d8551ec","interaction","2026-02-05T14:44:15.025095","","Finish yeah speech woman so apply argue. Mean paper between same and fine. Organization standard billion mouth past. Floor various color happy.","","Trade - Enquiry","Perform government attorney seven. Professional high everyone life sister move.
Back rate part too affect. Not check minute natural research.","['Access to Finance']","['']","","['']","","","","","Referral"
"9c1411b1-d443-4c87-8e4f-294222bbccf6","Maritime : Marine engineering : Ports and terminals","2026-05-18","Export support briefing","other","ba71f8d5-d0ba-4de5-ac5e-bf53fb1df7e1","","Video/Teleconf.","","2026-02-03T14:44:15.025192","http://somedomain.com/9c1411b1-d443-4c87-8e4f-294222bbccf6","interaction","2026-02-05T14:44:15.025192","250","Rock bar treat list wife detail owner suddenly. Road sign wonder realize last significant. Draw leave charge agree I top result.
Maintain occur military magazine owner. Myself like forward.","Current","Events : UK based","Space improve bit. Face explain physical identify next can rest agency.
Rock hundred read forward make school stock half. Budget off among trouble yeah other. Above help theory raise employee.","['']","['']","true","['']","","","","","Contact - inbound"
"1acad637-f96c-4dd2-a395-253a788dd9a3","Pharmaceuticals and biotechnology","2025-04-13","Site visit planning","export","8059b084-d941-44af-87bd-fd4a04989d68","","","","2024-07-21T14:44:15.025312","http://somedomain.com/1acad637-f96c-4dd2-a395-253a788dd9a3","interaction","2026-02-05T14:44:15.025312","","Carry environment left improve very. Market what find. Expect house red window.
Speak late laugh forward.
Two him do like fall eat gun trade. Particular so ten Democrat soon activity.","Current","Trade - Enquiry","Medical remember speech report. Group paper level central.
Nice consumer traditional consumer media throughout avoid. Bed toward town mean ten.","['']","['']","","['']","","","","","Referral"
"99b23b78-96a8-4ca7-8645-c080ea2ffc56","Security","2025-02-05","Follow-up on proposal","other","83def9ab-5142-4990-b2ed-98e9825c2267","","Email/Website","","2025-03-28T14:44:15.025420","http://somedomain.com/99b23b78-96a8-4ca7-8645-c080ea2ffc56","interaction","2026-02-05T14:44:15.025420","","Stay fear subject its why million. Really drop sure adult against sister.
Officer several only. Score window agreement newspaper shake. General figure agent spend difficult contain issue oil.","","Trade - Enquiry","State data partner choose baby help. Matter west rise position good agreement concern piece.","['']","['International Climate']","true","['']","","","","","Advice"
"d90955e2-dce7-41c6-bc58-76b8873688a0","Pharmaceuticals and biotechnology","2026-11-24","Export support briefing","export","431fbef2-bf7a-4693-a55a-27365d93bd79","","","","2025-03-14T14:44:15.025520","http://somedomain.com/d90955e2-dce7-41c6-bc58-76b8873688a0","interaction","2026-02-05T14:44:15.025520","","Market executive nearly will return. Left answer huge voice.","Current","Trade - Enquiry","Deep hotel factor social list available hope. Phone apply subject five. Full development your no. Own above food consider just manage big.","['']","['']","true","['Comprehensive Something or other']","","","","","Contact - inbound"
"3f30e2bc-33db-43ad-892a-0fa097611f58","Automotive","2024-07-21","Stakeholder alignment meeting","export","c635f2eb-c1c9-42c3-b178-8dd3ea8cf91d","","","","2025-03-23T14:44:15.025620","http://somedomain.com/3f30e2bc-33db-43ad-892a-0fa097611f58","interaction","2026-02-05T14:44:15.025620","","Rise current finish lay turn which catch. Attack where commercial first decision.
Range knowledge full run rise business door. Available from task nearly member heart loss nation.","Offered","Trade - Enquiry","Decide consider hear page fine else start. Too entire fast. She doctor information.
Various long organization. House face this laugh difference.","['']","['']","","['']","","","","",""
"eab58640-16b4-4a2f-8b43-dad54412a0ac","Pharmaceuticals and biotechnology","2025-11-16","Export support briefing","other","094d02f0-b671-4745-bdc9-72c7eef973df","","","","2025-03-13T14:44:15.025732","http://somedomain.com/eab58640-16b4-4a2f-8b43-dad54412a0ac","service_delivery","2026-02-05T14:44:15.025732","","Interest away type two yard. Effort exactly we cause nothing however. Figure name entire design usually think.","","Trade - Enquiry","Position wind shake design somebody. Project conference the daughter staff kid.","['']","['']","","['']","","","","","Advice"
"f312f801-caa9-4603-8dcf-ed97676f7747","Healthcare services : Digital and data","2025-12-20","Site visit planning","export","dd29313f-4bf1-4bda-9201-c2638b05f29d","","Face to Face","","2024-12-05T14:44:15.025819","http://somedomain.com/f312f801-caa9-4603-8dcf-ed97676f7747","service_delivery","2026-02-05T14:44:15.025819","","Majority store action opportunity. Left event month parent standard.
Throughout reality police fast. Financial south man get.
Collection occur page expert. Part force third stuff win agree teach.","Current","Trade - Enquiry","Staff order suffer after. Wide official would remain nature consider. Enough goal position fact religious international matter good.","['']","['']","true","['Comprehensive Something or other']","","","","","Contact - inbound"
